,city,cluster 1 probability,hpa_3yr_pred,mhv,md_retax,hpa_3yr_pred_scaled,mhv_scaled,md_retax_scaled,state,region,own_pct,grrent_yield,rent,percap_inc,monthly income to rent,inc. to rent scaled,home ownership scaled,num. neighborhoods,pop_est_5mile,pop_est_25mile,pop_ch_5mile,pop_ch_25mile,density_total,pop_est_5mile_scaled,pop_est_25mile_scaled,pop_ch_5mile_scaled,pop_ch_25mile_scaled,density_total_scaled,cluster 2 probability,cluster 3 probability,cluster 4 probability,cluster 5 probability
1071,"Urbana, OH",0.6333333333333333,0.2860471666666667,179861.0,2166.5,0.8315956270602263,-0.1023169494033704,-0.0318891420628534,OH,Midwest,65.95,9.36,1004.6,26783.4,2.23,-0.11,0.02,6,10593.5,193900.5,1.531049,0.4187636666666667,6.151228666666666,-0.2530595794035175,-0.0388561788032617,0.192680689750696,-0.2443690671441223,-0.3096111399747054,0.05,0.175,0.0,0.05
1072,"Vail, CO",0.2571428571428572,0.2040239999999999,1324428.0,4886.0,0.2992924979342615,8.681679481015168,1.591954606884342,CO,West,65.55,4.04,2481.4,55565.2,1.95,3.53,-0.01,7,7081.0,39151.0,-11.036084142857144,-0.1895798571428571,1.6865795714285716,-0.4511233688024263,-0.5888554012136332,-1.1835847774915922,-0.3548098814174844,-0.5025550445966116,0.0,0.2,0.0,0.564
1073,"Valley--Lanett, AL--GA",0.18,0.1410608,141447.5,537.0,-0.1093177733076102,-0.3971219253286615,-1.0048817469201634,AL,South,67.49,10.9,1001.3,24122.0,2.02,-0.45,0.15,10,6239.5,182115.5,3.9764848,5.2131389,12.7908257,-0.4985740958569977,-0.0807415537873891,0.4604878980964536,0.6260186068884881,-0.0226748658353286,0.4,0.02,0.06,0.34
1074,"Van Wert, OH",0.5142857142857143,0.235338,104178.0,1037.0,0.5025099651796998,-0.68314725627345,-0.7063261762367299,OH,Midwest,76.58,11.01,962.5,27015.5,2.32,-0.08,0.87,7,8744.0,80206.0,6.761377285714286,0.0484769999999999,6.559512142857143,-0.3573496800421742,-0.442940758025398,0.7654700538914333,-0.3115922056845765,-0.291966795165431,0.378,0.0,0.022,0.067
1075,"Versailles, KY",0.775,0.16929675,214659.5,1661.0,0.0739241710070358,0.1647446553641263,-0.3337288240238047,KY,South,69.6,7.22,1058.0,32191.0,2.58,0.57,0.32,8,17881.5,518362.5,1.9575465,2.8350595,8.037866625,0.1578981137322114,1.1143226534495982,0.2393877449273008,0.1942937424598474,-0.2280783506056627,0.12,0.1,0.0,0.0
1076,"Vicksburg, MS--LA",0.1538461538461538,0.0859032307692307,130246.0,989.0,-0.4672720914557817,-0.4830880033436079,-0.7349875110223395,MS,South,61.41,10.6,996.0,24587.67,2.06,-0.39,-0.34,13,17078.0,59392.0,-7.004376153846153,-7.226322307692308,35.96769484615385,0.1125901408405322,-0.5169163367203177,-0.7420600147469224,-1.6322847548311823,0.9789347869231554,0.2,0.12,0.187,0.307
1077,"Victoria, TX",0.1777777777777777,-0.0166982777777777,145271.0,2469.5,-1.1331218296714125,-0.3677784178260816,0.1490355337713073,TX,South,65.38,13.81,1214.11,28996.56,1.98,0.17,-0.02,19,44531.0,101853.0,-4.319670894736842,-0.8294247894736843,67.21383747368422,1.6606172469951928,-0.3660045923672388,-0.4480496707938166,-0.4709695717398005,2.329265492500632,0.233,0.322,0.156,0.111
1078,"Vidalia, GA",0.1142857142857143,-0.0270304285714285,141405.0,1456.0,-1.2001740592008132,-0.397448092209493,-0.4561366080040125,GA,South,60.06,9.77,814.29,24888.14,2.63,-0.35,-0.45,7,3270.0,63209.0,-4.406221571428572,-4.032992285714285,2.994369142857143,-0.6660190560335272,-0.5033502377543089,-0.4575281020432684,-1.0525564367546834,-0.4460377190571044,0.457,0.171,0.029,0.229
1079,"Villas, NJ",0.4352941176470588,0.0492895294117647,315584.0,5418.0,-0.7048828616015669,0.9392912286462284,1.909617734091516,NJ,Northeast,74.82,7.66,1846.81,37651.69,1.78,1.26,0.73,17,18412.0,86608.0,1.341668588235294,0.4093492941176471,35.820576823529414,0.1878120896115342,-0.4201872433331295,0.1719410574160111,-0.2460781853141911,0.9725769466719052,0.158,0.053,0.0,0.379
1080,"Ville Platte, LA",0.1,-0.0617288333333333,158955.5,348.0,-1.425355190106202,-0.2627565194557263,-1.1177357526385014,LA,South,55.96,10.04,788.8,18276.2,1.93,-1.19,-0.78,6,5905.0,108927.0,1.2831248333333332,-2.6051086666666667,11.238935833333334,-0.5174359713171927,-0.3408627049987434,0.1655297504553571,-0.7933334428322727,-0.0897412094673958,0.275,0.225,0.275,0.15
1081,"Vincennes, IN",0.5142857142857143,0.2513711428571428,168307.0,1222.0,0.6065597411078105,-0.1909882939005085,-0.5958606150838595,IN,Midwest,60.11,14.64,874.29,26125.71,2.53,-0.2,-0.44,7,20595.0,73161.0,-5.452445714285714,-3.548933285714285,55.22679271428571,0.3109076774429414,-0.4679795757397109,-0.5721033311302494,-0.964678670288827,1.8112343614039632,0.086,0.171,0.057,0.171
1082,"Vineland, NJ",0.2774193548387096,0.0398642580645161,219510.0,6262.0,-0.7660497445066207,0.2019698896105663,2.4135795374051514,NJ,Northeast,72.96,14.14,1858.23,30397.42,1.41,0.35,0.58,31,22068.0,439445.0,-1.4690724516129032,1.707233935483871,47.69324770967742,0.393967595388733,0.8338399143482085,-0.1358718531762839,-0.0104556611722941,1.485665305958081,0.38,0.176,0.049,0.107
1083,"Virginia Beach, VA",0.3407894736842105,0.1566050592105263,296554.0,2941.0,-0.0084406899912108,0.7932452111821003,0.4305734369257852,VA,South,62.37,10.7,1933.55,36032.25,1.61,1.06,-0.26,154,88997.0,1023986.5,1.0421891233766234,2.114657551948052,77.95103583116882,4.167977947183629,2.911374061253964,0.1391441385843321,0.0635094493210834,2.7932833652608013,0.147,0.421,0.031,0.055
1084,"Wabash, IN",0.7000000000000001,0.2018391666666666,134406.0,789.0,0.2851136547218516,-0.4511620215963261,-0.854409739295713,IN,Midwest,73.19,10.33,909.17,28764.33,2.66,0.14,0.6,6,7042.0,109931.0,-0.0351926666666667,-1.9088701666666663,3.5383415,-0.4533225112327629,-0.3372943624884283,0.021156739563655,-0.666935866694781,-0.4225294548341738,0.2,0.0,0.0,0.1
1085,"Waco, TX",0.25,0.0084453,162927.0,3327.0,-0.9699483547564004,-0.2322771837563682,0.6610583374933959,TX,South,54.17,11.52,1327.41,25040.49,1.57,-0.33,-0.92,41,70848.0,265821.0,0.1314829024390243,6.311852756097561,61.84133165853659,3.144587281332868,0.2167583406321168,0.0394098946297727,0.8254829689991849,2.0970877272460027,0.171,0.29,0.162,0.11
1086,"Walden, NY",0.86,0.2304423,324071.5,9956.5,0.4707384970059279,1.004428673377011,4.619606649185042,NY,Northeast,70.31,11.66,2283.2,36603.2,1.36,1.13,0.37,10,16998.0,549991.0,-1.932978,5.5530925,3.7639148,0.1080790794449698,1.2267343278395408,-0.1866755789783091,0.687734974252853,-0.4127810978296178,0.0,0.155,0.0,0.0
1087,"Walla Walla, WA--OR",0.1714285714285714,0.1618285714285714,239693.0,2419.0,0.0254581706805886,0.3568646226887849,0.1188814211322805,WA,West,59.84,9.3,1537.29,26666.43,1.44,-0.13,-0.47,9,44253.0,68261.0,-0.5969312222222223,3.338207666666667,47.40994377777778,1.6449413086456135,-0.4853947931705318,-0.0403609802568823,0.2856370231096381,1.4734220667584417,0.114,0.457,0.029,0.229
1088,"Walworth, NY",1.0,0.1043137142857142,225812.0,6856.0,-0.3477941636604292,0.2503346821517611,2.7682635553770703,NY,Northeast,87.97,9.62,1015.0,35185.0,2.89,0.95,1.79,7,11205.0,543204.0,-2.227377571428572,1.8202578571428567,1.987096285714285,-0.2185781538611878,1.2026124746348508,-0.2189161830303449,0.0100630974761425,-0.4895679392224681,0.0,0.0,0.0,0.0
1089,"Walworth, WI",0.7999999999999999,0.4929733333333333,324869.0,6707.0,2.1744777723245625,1.0105490989643804,2.679293995313407,WI,Midwest,72.31,5.94,1215.33,34654.67,2.39,0.88,0.53,6,6802.5,222232.5,14.7157025,2.4384405,0.2552266666666666,-0.4668275012857277,0.0618393192069459,1.6365727137576735,0.1222901398867697,-0.564412272890595,0.0,0.0,0.0,0.143
1090,"Wapakoneta, OH",0.8857142857142858,0.2136998571428571,192951.0,2141.0,0.3620855994862865,-0.001857550107236,-0.0471154761677085,OH,Midwest,73.19,10.62,1051.2,30604.6,2.42,0.37,0.6,7,12700.0,178064.0,4.321084142857143,-0.1247527142857142,2.972662571428572,-0.1342776940316166,-0.095141095301873,0.4982260337728652,-0.3430409348207913,-0.4469757884457714,0.109,0.0,0.0,0.0
1091,"Wapato, WA",0.1,0.2636533333333333,197837.5,2041.5,0.686267080981269,0.0356439666735554,-0.1065280347337118,WA,West,56.69,8.8,1177.0,18147.33,1.28,-1.21,-0.72,6,2123.5,132865.5,19.891655666666665,3.694174,4.623448499999999,-0.7306682046586799,-0.2557822595971707,2.2034072910928804,0.3502603981741938,-0.3756355608132827,0.243,0.357,0.0,0.329
1092,"Ware, MA",0.8444444444444444,0.1008391111111111,299543.0,4772.0,-0.3703431850829818,0.816184336048116,1.523883936768519,MA,Northeast,67.97,8.38,1448.83,32125.0,1.88,0.56,0.19,9,7980.0,393962.0,-2.868997111111111,1.0457675555555557,4.363602888888889,-0.4004303163697946,0.6721876012041212,-0.2891819155196096,-0.1305405848290297,-0.3868650271693546,0.013,0.04,0.0,0.067
1093,"Warner Robins, GA",0.2,0.1809355806451613,156646.0,1716.0,0.1494563191008044,-0.2804808114858579,-0.300887711248627,GA,South,60.24,13.2,1240.61,27518.21,1.87,-0.02,-0.43,31,54471.0,360470.0,-1.2874797419354838,4.616781838709677,43.46065451612903,2.221116625393813,0.5531528130014572,-0.1159850760894958,0.5177538570081321,1.302749909917135,0.308,0.292,0.081,0.13
1094,"Warren, PA",0.3777777777777778,0.0854153333333333,154200.0,2349.0,-0.4704383838872378,-0.2992526747920722,0.0770836412365998,PA,Northeast,73.82,10.03,865.29,31799.57,3.08,0.52,0.65,9,2624.0,62018.0,-1.934698444444444,-2.7975763333333337,16.658176333333333,-0.7024458768026931,-0.5075832018278001,-0.1868639901497578,-0.8282746972321735,0.1444562380476612,0.323,0.138,0.0,0.185
1095,"Warsaw, IN",0.3818181818181818,0.3083788181818181,185752.0,1268.0,0.97652063377661,-0.0571063824626884,-0.5683935025809835,IN,Midwest,70.74,9.47,1081.8,29381.4,2.29,0.22,0.41,11,18302.0,135900.0,2.0820697272727275,1.479987818181818,25.386014363636363,0.1816093801926359,-0.2449972642310838,0.253024667176543,-0.0517107173256604,0.5216377617356788,0.308,0.092,0.046,0.169
1096,"Warwick, NY",0.9454545454545454,0.0947086363636363,436041.0,11541.0,-0.410127931560402,1.8637402631011148,5.565729252680844,NY,Northeast,76.04,9.0,2344.17,45393.67,1.73,2.25,0.83,11,18364.0,666387.0,0.2674968181818182,5.662486818181819,1.935528363636364,0.1851054527741968,1.6404203784676694,0.0543051975738339,0.7075948019719398,-0.4917964942615561,0.072,0.0,0.0,0.0
1097,"Washington Court House, OH",0.5333333333333333,0.1895093333333333,143567.5,1668.5,0.2050971285176496,-0.3808519538612967,-0.3292504904635532,OH,Midwest,62.89,9.13,999.5,26098.17,2.18,-0.2,-0.22,6,15996.0,78073.0,-0.4274464999999998,0.4513434999999999,5.950582833333333,0.0515780354655516,-0.4505217087968145,-0.0218001861785468,-0.238454410077188,-0.3182822336493999,0.2,0.067,0.033,0.167
1098,"Washington, DC--VA--MD",0.6641221374045801,0.1086605877862595,496041.0,5100.0,-0.3195843973189487,2.324211153686911,1.7197363911368515,DC,South,76.79,8.16,2771.81,46613.73,1.44,2.4,0.89,132,93418.0,1587870.5,-4.020249522727273,5.233888151515152,37.06888670454545,4.417270477555892,4.915488850184783,-0.4152591138890148,0.6297854986909127,1.0265238028488513,0.194,0.129,0.0,0.006
1099,"Washington, NC",0.25,0.154397875,125406.5,1090.0,-0.0227645829786056,-0.5202288179267739,-0.6746792857442859,NC,South,61.41,9.49,1060.14,25655.29,2.03,-0.26,-0.34,8,7137.5,175978.0,-5.839208625,-4.77200525,7.72009525,-0.4479374316918104,-0.1025550021509939,-0.6144589290200294,-1.1867194389728843,-0.2418111319646649,0.42,0.18,0.04,0.16
1100,"Washington, NJ",0.6545454545454545,0.0717954545454545,364170.0,10476.0,-0.5588268769402684,1.3121652068129197,4.92980588712513,NJ,Northeast,72.12,9.12,1880.25,43920.5,2.05,2.06,0.52,11,13971.0,506707.0,2.401534,2.4148217272727277,5.981609727272727,-0.06260820610962,1.0728975377832852,0.28801018388702,0.118002305151877,-0.3169413779769258,0.118,0.118,0.0,0.059
1101,"Waterbury, CT",0.6956521739130435,0.1451398260869565,276151.0,6475.0,-0.0828462477848609,0.6366620848384005,2.540764210516294,CT,Northeast,71.44,10.4,1685.28,36380.89,1.84,1.1,0.46,23,56337.0,1193145.0,0.3707316086956521,0.6360475652173914,34.080172,2.3263371324453046,3.5125846852889677,0.0656107575282882,-0.2049225870794373,0.8973637563155292,0.03,0.133,0.018,0.03
1102,"Waterloo, IA",0.2740740740740741,0.1379008518518518,161585.0,2744.0,-0.1298247880388353,-0.2425763826758038,0.3129425420765124,IA,Midwest,65.31,10.6,1012.22,30789.78,2.56,0.4,-0.03,27,50016.0,157427.0,-3.916948148148148,-1.3908757777777778,38.39122159259259,1.9699068939284352,-0.1684875936936793,-0.4039462621084387,-0.5728973508580717,1.0836697175837204,0.178,0.17,0.022,0.356
1103,"Watertown, NY",0.1888888888888888,0.0396113888888888,177095.0,3060.0,-0.7676907815320856,-0.1235446574593756,0.5016296627484425,NY,Northeast,48.51,11.1,1354.24,25354.76,1.63,-0.29,-1.37,19,4440.0,102342.0,6.265967526315789,1.2223304210526316,39.09840163157895,-0.600044783123428,-0.3642666247501629,0.7112162048835162,-0.0984867437462394,1.1142311514348668,0.1,0.2,0.11,0.36
1104,"Watertown, WI",0.85,0.50629325,302438.0,4671.5,2.2609196107648866,0.8384020565188807,1.4638742670611489,WI,Midwest,69.3,6.91,1211.5,31490.67,2.17,0.48,0.29,8,4874.0,157997.0,-3.397801375,1.604440625,2.613268625,-0.5755722750525023,-0.166461741870094,-0.3470928995959106,-0.0291171188312857,-0.462507327395913,0.0,0.067,0.0,0.033
1105,"Waterville, ME",0.4,0.123900625,179192.0,2720.5,-0.2206816137939259,-0.1074511998334021,0.298910430254391,ME,Northeast,63.98,10.18,1100.75,27840.38,2.11,0.02,-0.13,8,14652.0,94454.5,0.213845625,1.1383775,26.726983625,-0.0242077959798956,-0.3922997936247752,0.0484296901201352,-0.1137278511120555,0.579588978000673,0.175,0.175,0.05,0.2
1106,"Wauchula, FL",0.2285714285714286,0.3055514285714286,139532.0,1263.0,0.9581718135831042,-0.411822458510613,-0.5713790582878179,FL,South,68.29,13.13,1109.5,19610.0,1.5,-1.02,0.21,7,1129.0,144384.0,-18.372917285714287,-1.9791084285714284,0.7914885714285714,-0.7867463366322642,-0.2148440591937196,-1.9870639782488573,-0.6796871667979385,-0.5412372229375987,0.289,0.111,0.0,0.333
1107,"Waupun, WI",0.68,0.2487718,261454.0,4026.0,0.5896908686567954,0.5238697401894099,1.078439025308836,WI,Midwest,74.94,7.88,1002.25,32124.5,2.68,0.56,0.74,5,1700.0,99220.0,-2.1493328,1.9744544,0.9976548,-0.7545486359214381,-0.3753626061418003,-0.2103692596712166,0.0380564780000919,-0.532327560320626,0.171,0.114,0.0,0.0
1108,"Waycross, GA",0.2181818181818182,0.2241551818181818,113513.0,1180.0,0.4299371866277638,-0.6115056602131432,-0.6209392830212679,GA,South,64.66,11.85,882.22,21107.67,2.04,-0.83,-0.08,11,9252.0,68589.0,0.6756761818181819,1.7851196363636364,12.894526363636365,-0.3287044401803534,-0.4842290398404687,0.0990061772028237,0.0036839817905297,-0.0181933465653768,0.547,0.08,0.053,0.08
1109,"Wayland, MI",0.8571428571428571,0.1925688571428571,235444.0,3014.0,0.2249524226208796,0.3242556091204674,0.4741625502455665,MI,Midwest,85.13,8.65,1387.25,27971.25,1.71,0.04,1.56,7,8223.0,562083.0,10.220942714285714,6.260078428571428,1.4603077142857142,-0.386727967380774,1.2697108195075992,1.144337722188106,0.8160836762202711,-0.5123335903886556,0.108,0.0,0.0,0.0
1110,"Waynesboro, PA--MD",0.6000000000000001,0.1001997692307692,219094.0,2461.0,-0.3744923016962224,0.1987772914358381,0.143960089069689,PA,Northeast,69.64,8.04,1275.0,31713.3,2.12,0.51,0.32,13,10462.0,342201.0,-4.878048615384615,3.916071307692308,16.004902153846153,-0.260474636572473,0.4882224849925455,-0.5091993352295574,0.3905444126947106,0.1162243953450923,0.21,0.076,0.01,0.01
1111,"Weatherford, TX",0.5900000000000001,-0.0897774,253316.5,3984.5,-1.6073810787778768,0.4614183756537113,1.0536589129421112,TX,South,75.39,8.93,1646.0,36266.69,1.91,1.09,0.78,20,9348.0,442157.0,11.2348463,11.78598145,4.2463236,-0.3232911665056786,0.8434787040772669,1.255373427489344,1.819275467365708,-0.391933359180853,0.294,0.078,0.0,0.0
1112,"Weirton--Steubenville, WV--OH--PA",0.4962962962962963,0.1123513333333333,121607.0,1144.0,-0.2956326836342161,-0.5493881370731194,-0.6424352841104751,WV,South,71.87,11.87,918.85,27661.77,2.56,-0.0,0.5,27,16581.0,192593.0,-2.338891703703704,-2.359176148148148,21.53727333333333,0.0845651719206012,-0.0435031985564859,-0.2311284392080383,-0.7486859919456448,0.3553108889121825,0.345,0.103,0.021,0.055
1113,"Wenatchee, WA",0.5428571428571428,0.0531651428571428,398580.5,3287.5,-0.6797314166123571,1.576249099821295,0.6374724474094047,WA,West,67.66,7.17,1615.79,33480.79,1.75,0.74,0.16,14,47863.0,90858.0,3.2660239285714288,5.209013214285714,27.97551914285714,1.848502954120364,-0.4050822078063971,0.3826831392816117,0.6252696154520898,0.6335455852806106,0.1,0.343,0.014,0.0
1114,"Wendell--Zebulon, NC",0.6000000000000001,0.0512374444444444,170281.0,1378.0,-0.6922415395299538,-0.1758388016002358,-0.5027112770306282,NC,South,73.03,8.28,1347.17,28961.83,1.87,0.16,0.59,9,15744.0,908765.0,3.2979446666666665,9.171404333333331,5.193151555555556,0.0373681920695302,2.5018623316202224,0.3861788776516894,1.344615979027706,-0.3510153208640426,0.173,0.147,0.0,0.053
1115,"West Jefferson, OH",0.9333333333333332,0.1047099999999999,347879.0,4522.0,-0.3452224008973618,1.187139685504033,1.3746061514268022,OH,Midwest,76.72,8.15,1298.67,32216.33,2.07,0.58,0.89,6,7018.0,913658.0,-5.082160333333333,5.6868343333333335,0.7895006666666666,-0.4546758296514316,2.5192526701689992,-0.5315522382885961,0.7120149351592345,-0.5413231320647431,0.067,0.0,0.0,0.0
1116,"West Tawakoni, TX",0.3142857142857143,-0.0205574285714285,140883.0,1782.0,-1.1581664375146754,-0.4014541889575895,-0.2614783759184138,TX,South,73.83,13.32,1178.0,24181.0,1.73,-0.44,0.65,7,6712.0,125306.0,10.557500285714283,12.683352285714289,2.7689764285714284,-0.4719306394894576,-0.2826496751417198,1.181195178700321,1.9821873122733955,-0.4557782718844249,0.467,0.289,0.0,0.0
1117,"Westernport, MD--WV",0.4666666666666666,0.1950525,115610.5,1155.5,0.2410704404713871,-0.5954083653297482,-0.6355685059847561,MD,South,74.46,12.24,975.4,24892.0,2.24,-0.35,0.71,6,3131.5,107223.0,-5.625930833333332,-4.810359,0.2189201666666666,-0.6738288310745945,-0.3469189357134616,-0.5911022209893387,-1.1936823130968854,-0.5659812915802445,0.45,0.0,0.0,0.05
1118,"Westminster--Eldersburg, MD",0.8303030303030302,0.1189365151515151,436989.0,4220.0,-0.2528970391799267,1.8710157031723704,1.1942785867340084,MD,South,80.43,6.94,1696.11,46023.36,2.36,2.33,1.18,33,21088.0,912421.0,0.8502822121212121,1.973200181818182,6.815693878787879,0.3387070932930944,2.5148562162992185,0.1181278215067917,0.0378287828379752,-0.2808956665349606,0.14,0.019,0.0,0.019
1119,"Wheeling, WV--OH",0.4756756756756757,0.1372914864864864,148689.0,1003.0,-0.133779367018737,-0.3415469260923774,-0.7266279550432034,WV,South,71.24,11.92,879.16,29376.0,2.83,0.22,0.45,37,19867.0,160210.0,-1.9734118648648649,-3.731787,10.54724854054054,0.2698570187433242,-0.1585964610181743,-0.1911036160881319,-0.9978745740968638,-0.1196331100853279,0.341,0.059,0.011,0.114
1120,"Whispering Pines, NC",0.5333333333333333,0.1629646666666666,239980.0,1716.0,0.0328310517189522,0.3590672084487536,-0.300887711248627,NC,South,74.58,7.3,1546.0,38017.33,2.09,1.31,0.71,6,19045.0,223740.0,13.670943333333332,6.2807683333333335,0.8042986666666666,0.2235058629039212,0.0671971641614281,1.5221579187266037,0.8198397940052261,-0.5406836229253486,0.2,0.133,0.0,0.133
1121,"White Rock, NM",0.2,0.1458965,265040.0,1546.5,-0.077935685220532,0.5513905504167542,-0.402098049710311,NM,West,52.01,7.74,1443.0,43597.67,2.48,2.02,-1.09,6,4845.5,114235.5,7.30111,5.746435000000001,0.7007545,-0.5771793406746714,-0.3219956270943531,0.8245778462390122,0.722835048960533,-0.5451583790352512,0.529,0.143,0.0,0.071
1122,"Whitehall, MI",0.5,0.0238654999999999,205897.5,3237.5,-0.8698763745424992,0.0975005563089139,0.6076168903410614,MI,Midwest,83.75,8.92,1176.57,27698.57,2.02,0.0,1.45,8,5867.0,177317.5,0.9233325,1.745136375,1.322152,-0.5195787254800848,-0.0977942503655685,0.1261277835854004,-0.0035747195344263,-0.518304116266836,0.3,0.0,0.0,0.14
1123,"Whitewater, WI",0.475,0.3597635,303673.5,4736.0,1.309990164794801,0.8478839196075265,1.502387935679312,WI,Midwest,56.71,8.01,1142.14,27917.14,1.98,0.03,-0.72,8,10331.0,192757.5,-0.3064015000000001,1.5274565,11.16294125,-0.2678614996077064,-0.0429185448284512,-0.0085441753136481,-0.0430930865507751,-0.0930253850712719,0.0,0.1,0.0,0.32
1124,"Wichita Falls, TX",0.1076923076923076,0.1166881538461538,134391.5,2944.0,-0.2674881578465988,-0.451273302061551,0.4323647703498858,TX,South,52.84,17.56,1192.92,24119.71,1.78,-0.45,-1.03,27,38667.0,138722.0,-1.614319111111111,-1.0368967777777778,37.76027503703704,1.3299564467004734,-0.2349675206413334,-0.1517782623331965,-0.5086347632482612,1.0564027836232277,0.167,0.38,0.093,0.24
1125,"Wichita, KS",0.1476190476190476,0.1143701428571428,191449.0,2457.0,-0.2825312798442327,-0.0133846714015671,0.1415716445042215,KS,Midwest,69.55,11.65,1404.07,33353.21,2.03,0.72,0.31,42,67550.0,552366.0,0.4848674523809524,2.3489279285714284,80.66446235714287,2.95861877530081,1.2351753771044796,0.078110125399466,0.1060397141168568,2.910546580724808,0.262,0.405,0.024,0.162
1126,"Willard, MO",0.8285714285714285,0.2326801428571428,235459.0,1934.0,0.4852613544346136,0.3243707268431139,-0.17071748243065,MO,Midwest,78.6,7.87,1194.0,27465.25,1.95,-0.03,1.04,7,3566.0,354428.0,4.994334714285714,4.144008,1.809783,-0.6493281288699465,0.5316787836714532,0.5719557779973801,0.4319248382536097,-0.4972306954564448,0.092,0.062,0.0,0.0
